0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2700485.444,948417.7493,5538853,1873382,2862187.601,823411327.5,2364763.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.286447329,41640.43163,104382.7657,135868.8866,-0.924498618,6.23E-13,4.69E-05,0.995561734,0.034936631,2.09E-05
4532073.523,507909.9912,5214738,3876113.5,4560445.48,1382579168,4698126.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.69155399,-47591.5706,-134041.1994,8021.721241,-0.924498618,-5.79E-12,0.018231778,0.995903184,0.034936631,2.09E-05
2720946.758,992761.989,5680602,1901949.5,2896399.079,829558977.5,2251810.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.154544646,67703.3103,116207.6295,77779.62386,-0.924498618,6.16E-13,4.57E-05,0.994596168,0.034936631,2.09E-05
2753492.542,894566.2471,5413750,1971583,2895163.2,839595371.5,2456590.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.402431206,47157.26148,97879.61076,120509.2897,-0.924498618,6.94E-13,6.75E-05,0.996549928,0.034936631,2.09E-05
2748296.817,976057.4901,5651613,1938657.5,2916474.519,837897857.5,2291714.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.214908551,77626.58835,144845.1986,113561.2454,-0.924498618,6.24E-13,4.76E-05,0.994724234,0.034936631,2.09E-05
3298493.588,829528.7769,5858695,2595152,3401202.426,1005657048,2995080,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.115345282,73819.85739,133843.6141,63050.66746,-0.924498618,7.28E-13,0.000150941,0.994645458,0.034936631,2.09E-05
4820571.039,770470.2322,5761301,3668564,4881754.759,1470614816,5072365,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.061993203,14917.53923,-57889.16067,-38913.41583,-0.924498618,-1.43E-12,0.001340164,0.995218488,0.034936631,2.09E-05
2937300.392,1062432.925,6029805,1999603.5,3123539.229,895414668.5,2515689,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.285360984,92118.25405,146615.3213,37574.96466,-0.924498618,5.10E-13,3.73E-05,0.993973471,0.034936631,2.09E-05
4882101.961,1088407.861,6259301,3132884.5,5001954.741,1489661833,5215043.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.413029775,-64237.96577,-171863.3762,3249.033658,-0.924498618,-5.34E-13,0.000103815,0.993720786,0.034936631,2.09E-05
4645966.346,993287.1404,5952425,2956520,4750960.18,1417650199,4926987.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.369880498,-72566.21239,-164917.362,14070.30542,-0.924498618,-6.24E-13,0.000130923,0.992548916,0.034936631,2.09E-05
2894128.059,1069799.991,6043170,1998557,3085522.523,882194344.5,2452219.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.230066559,69090.72641,130637.721,43702.3766,-0.924498618,5.15E-13,3.59E-05,0.99381896,0.034936631,2.09E-05
2908558.542,1066199.378,6031683,1977392,3097820.832,886593225.5,2509043.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.295592551,53092.33355,152683.8552,45916.94587,-0.924498618,5.04E-13,3.44E-05,0.993955133,0.034936631,2.09E-05
2839589.791,990753.0376,5809453,2041859.5,3007467.666,865707460.5,2356533.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.201663516,39703.75342,153913.7327,86160.30192,-0.924498618,6.09E-13,4.79E-05,0.994235706,0.034936631,2.09E-05
3611877.118,416143.1742,4294084,3106442,3635771.095,1101894652,3610140.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.843984399,-92233.792,47564.12965,94751.50016,-0.924498618,-6.13E-12,0.017998976,0.998155506,0.034936631,2.09E-05
2953293.34,1050861.092,6029794,2047381,3134685.086,900237801.5,2541523,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.293756402,29781.02691,158185.3676,41659.01125,-0.924498618,5.17E-13,3.84E-05,0.994420146,0.034936631,2.09E-05
2699523.85,884589.8752,5305914,1854473.5,2840761.916,823095320.5,2459540.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.44110714,13718.14074,119852.1012,142845.3101,-0.924498618,6.61E-13,5.74E-05,0.996519038,0.034936631,2.09E-05
2719159.242,941446.5957,5569406,1938268.5,2877524.748,829071976.5,2358329.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.290041095,43017.868,121908.7609,127107.0202,-0.924498618,6.54E-13,5.26E-05,0.994928097,0.034936631,2.09E-05
3447475.863,639732.1377,4361270,2475818,3506329.567,1052017559,3535968,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.31508199,-131471.3758,-4698.464782,125502.7059,-0.924498618,-1.38E-12,0.000541233,0.992324052,0.034936631,2.09E-05
3248108.771,486857.7714,4654684,2793401,3284393.563,990677322.5,3146930.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.928534591,-14127.89646,23692.33869,73895.96158,-0.924498618,-9.95E-14,0.003446223,1.000911462,0.034936631,2.09E-05
2699120.046,986274.2618,5561956,1865561,2873671.161,822912965.5,2256194.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.226893386,65717.37218,124027.4736,94722.69732,-0.924498618,5.98E-13,4.11E-05,0.994253153,0.034936631,2.09E-05
2919250.595,743134.2435,5209332,2212982.5,3012353.322,890227345.5,2724805.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.14209999,45762.37574,115211.3304,145462.2335,-0.924498618,8.28E-13,0.000164501,0.997786606,0.034936631,2.09E-05
2698944.118,975912.9832,5651095,1870447.5,2869966.115,822888765.5,2290629.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.217768273,91075.39274,151212.4909,118361.7033,-0.924498618,6.13E-13,4.48E-05,0.9947711,0.034936631,2.09E-05
2767517.444,827218.3644,5241590,1944921,2888501.866,843924049.5,2610077,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.498307294,42449.36796,123635.9751,139798.686,-0.924498618,7.01E-13,8.11E-05,0.998191004,0.034936631,2.09E-05
3099528.196,1120780.256,6301320,2043275.5,3295940.445,944745469.5,2726355.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.432655994,94555.17652,156899.3976,34110.51001,-0.924498618,4.34E-13,3.06E-05,0.993982562,0.034936631,2.09E-05
3119595.614,1039640.456,6143993,2154773,3288271.442,950955779.5,2757819,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.347407984,92870.0614,136520.3056,59307.2217,-0.924498618,4.96E-13,4.04E-05,0.994447206,0.034936631,2.09E-05
2719074.464,857005.9553,5209267,1857206.5,2850934.083,829104396.5,2530944,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.500793874,23466.27174,92619.24197,165579.0294,-0.924498618,6.65E-13,6.42E-05,0.997184617,0.034936631,2.09E-05
4897745.268,1065247.561,6218749,3203000.5,5012251.099,1494394409,5247147.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.338045659,-73582.78257,-152307.3331,-30397.98346,-0.924498618,-5.76E-13,0.000131866,0.993788368,0.034936631,2.09E-05
4081494.588,315127.6623,5045213,3906008.5,4093641.84,1244771517,4037687.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.300267073,25371.28831,64807.1037,-8520.436767,-0.924498618,-3.34E-11,0.287910531,1.001388443,0.034936631,2.09E-05
2770445.902,1025935.671,5812333,1917604.5,2954304.401,844601351.5,2264396,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.080220687,41917.60547,150867.455,88410.9704,-0.924498618,5.70E-13,3.93E-05,0.994022392,0.034936631,2.09E-05
2738204.183,864433.6743,5330375,1907196,2871412.148,834925616.5,2515511.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.475432817,2900.608378,131452.2758,164745.0119,-0.924498618,6.76E-13,6.48E-05,0.996769799,0.034936631,2.09E-05
2743161.817,922485.4454,5495743,1955599,2894117.508,836376416.5,2404752,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.352993626,34787.4501,132595.1204,112045.7725,-0.924498618,6.63E-13,5.63E-05,0.995366052,0.034936631,2.09E-05
2745911.922,855857.039,5341426,1880187,2876199.498,837252184.5,2539091,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.461381416,26.67796098,106513.7731,147156.2852,-0.924498618,6.69E-13,6.72E-05,0.996774828,0.034936631,2.09E-05
2729332.255,897591.7686,5394334,1940828,2873138.622,832245657.5,2410472.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.374045195,30111.63775,96455.83924,139152.4973,-0.924498618,6.85E-13,5.93E-05,0.995871344,0.034936631,2.09E-05
4282412.647,326243.502,5016820,4025211.5,4294821.638,1306166220,4344211.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,0.90252586,-70500.67898,-98306.47364,14366.4109,-0.924498618,-3.59E-11,0.3005528,1.001257551,0.034936631,2.09E-05
4725392.562,841300.5808,5789161,3376287.5,4799700.15,1441690685,4970620,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.188665514,-56410.18127,-132564.3623,-24696.62451,-0.924498618,-1.07E-12,0.000629368,0.99362989,0.034936631,2.09E-05
4578769.209,899909.4751,5761930,3053041,4666365.238,1397060190,4866179.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.266261559,-66160.21809,-128485.6151,-10706.25846,-0.924498618,-8.17E-13,0.00027284,0.992657762,0.034936631,2.09E-05
3577878.307,391744.7114,4288584,3131563.5,3599260.632,1091475124,3547693,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.628110234,-11164.8712,40240.53524,103333.4192,-0.924498618,-7.66E-12,0.026352768,0.99959892,0.034936631,2.09E-05
2734812.843,982682.1015,5696747,1920285.5,2906005.058,833798519.5,2269930,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.167964137,77995.86908,149769.2921,105324.6335,-0.924498618,6.28E-13,4.97E-05,0.994674834,0.034936631,2.09E-05
3094400.693,792734.3053,5508558,2460407,3194329.871,943487344.5,2724167.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.029194451,91480.61164,130948.9146,36462.08848,-0.924498618,8.31E-13,0.000148594,0.994168241,0.034936631,2.09E-05
2753867.712,926166.1971,5495742,1973340.5,2905438.212,839666686.5,2395878,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.308690895,76362.67256,114797.0234,96841.00781,-0.924498618,6.69E-13,5.65E-05,0.995259908,0.034936631,2.09E-05
3588617.719,684971.4171,4542401,2385195.5,3653404.299,1095180316,3711759,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.33962528,-97007.91497,-17924.43627,112945.6602,-0.924498618,-1.26E-12,0.000438924,0.988331262,0.034936631,2.09E-05
3067674.131,1064134.097,6252174,2098149,3246999.53,935113699.5,2673395.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.314802882,70118.43989,134886.4329,59485.39424,-0.924498618,4.89E-13,3.88E-05,0.993665902,0.034936631,2.09E-05
4868221.908,935502.9861,6064997,3361006.5,4957292.647,1485278301,5154377.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.231536532,-56797.62292,-134637.5503,-36893.25843,-0.924498618,-8.14E-13,0.000349983,0.994354952,0.034936631,2.09E-05
2913750.627,696684.8523,5001975,2181413.5,2995882.592,888676864.5,2813461.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.351592905,-36593.88042,77468.58241,139683.0833,-0.924498618,6.68E-13,0.000185277,1.000690274,0.034936631,2.09E-05
2882941.549,1007078.337,5846311,2096401,3053777.784,878883442.5,2397460.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.242781998,36280.49417,157684.7094,88339.62347,-0.924498618,5.99E-13,4.88E-05,0.994573966,0.034936631,2.09E-05
2739721.817,860583.5533,5327776,1875748,2871703.273,835417525.5,2535162,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.486416898,-2036.519687,127042.8187,165138.7768,-0.924498618,6.62E-13,6.56E-05,0.997263895,0.034936631,2.09E-05
3677113.83,461418.7563,5030414,3348918.5,3705951.077,1121285394,3516479.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.681640434,-42845.80659,85600.68657,11031.2526,-0.924498618,-1.32E-12,0.010739606,0.996423226,0.034936631,2.09E-05
3111342.366,1079256.394,6318672,2104075,3293212.062,948370930.5,2747446.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.330155672,42483.59485,151980.103,38256.06948,-0.924498618,4.66E-13,3.59E-05,0.993875871,0.034936631,2.09E-05
2737536.536,856154.881,5266354,1904673,2868293.476,834723437.5,2532185.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.491307641,4491.476414,99744.08228,161897.6549,-0.924498618,6.82E-13,6.85E-05,0.996843856,0.034936631,2.09E-05
3035402.222,1059530.546,6102180,2102343.5,3215007.252,925232489.5,2624585.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.32850828,75075.64674,127501.2321,58942.24178,-0.924498618,5.08E-13,4.01E-05,0.993882859,0.034936631,2.09E-05
2766603.02,1039082.085,5858854,1911644.5,2955297.59,843396649.5,2274997.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.063141915,64273.84821,133216.4173,63061.90023,-0.924498618,5.62E-13,3.94E-05,0.993859029,0.034936631,2.09E-05
2735472.379,1001106.746,5711729,1892704.5,2912906.427,833981142.5,2318042.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.192619075,81141.25363,131747.7673,88839.94869,-0.924498618,5.96E-13,4.38E-05,0.993741889,0.034936631,2.09E-05
3084395.373,594298.9337,4577959,2422857.5,3141128.147,940890063.5,3047169.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.35252095,-48059.32199,85807.0621,165396.9699,-0.924498618,-1.32E-13,0.000425741,1.00283552,0.034936631,2.09E-05
2923870.895,921836.498,5665023,2186719.5,3065746.816,891444326.5,2481128,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.294229369,86685.39382,154550.0925,88144.81801,-0.924498618,7.03E-13,7.48E-05,0.994054602,0.034936631,2.09E-05
2747935.758,1013255.607,5738181,1898987.5,2928794.608,837772275.5,2263155,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.117802032,89131.05185,142364.2751,70778.08134,-0.924498618,5.78E-13,3.96E-05,0.993952233,0.034936631,2.09E-05
2701473.157,940801.7301,5503383,1865892,2860605.725,823660794.5,2383380,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.301596221,74851.61261,123370.3835,127718.567,-0.924498618,6.24E-13,4.67E-05,0.996093183,0.034936631,2.09E-05
2738969.948,856818.6796,5338142,1871493.5,2869859.687,835166223.5,2557345,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.461828097,31661.936,91781.86825,166915.2277,-0.924498618,6.68E-13,6.67E-05,0.99716006,0.034936631,2.09E-05
2909245.935,1092428.118,6051222,1934804.5,3107589.275,886788215.5,2491092,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.274140716,68954.68219,133392.0497,61473.60998,-0.924498618,4.80E-13,3.10E-05,0.993997378,0.034936631,2.09E-05
2720379.438,881288.8077,5375993,1876221,2859568.892,829516218.5,2488931.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.434669859,43192.90507,104588.2286,137088.3039,-0.924498618,6.60E-13,5.88E-05,0.996634539,0.034936631,2.09E-05
2735225.451,861495.0451,5316930,1912470,2867687.567,834003719.5,2497944.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.465590196,13943.78473,108853.3235,140712.0452,-0.924498618,6.99E-13,7.00E-05,0.996969061,0.034936631,2.09E-05
2768312.052,835145.2747,5305350,1992705.5,2891542.711,844174876.5,2551587.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.466492285,-6945.197206,120183.0014,157436.6429,-0.924498618,7.51E-13,8.96E-05,0.997094407,0.034936631,2.09E-05
2729275.719,974787.9462,5634518,1921964.5,2898129.999,832114267.5,2265037,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.19336557,35546.84426,149026.3698,103105.2977,-0.924498618,6.33E-13,4.81E-05,0.994645346,0.034936631,2.09E-05
2795999.595,834704.4595,5297637,2091060.5,2917935.104,852565061.5,2491081,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.383986018,13510.3593,124920.1793,105556.7216,-0.924498618,8.02E-13,9.68E-05,0.995986065,0.034936631,2.09E-05
2839578.235,1056696.226,5956030,1974977.5,3029820.369,865656606.5,2359026.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.15707984,35728.9781,147466.3423,55972.14778,-0.924498618,5.31E-13,3.57E-05,0.994022764,0.034936631,2.09E-05
4468028.431,985658.2941,5740633,2813571.5,4575456.298,1363475091,4764027.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.421841397,-116221.6669,-131539.2824,37604.1766,-0.924498618,-6.05E-13,9.11E-05,0.989980422,0.034936631,2.09E-05
2887364.647,1085478.583,6091910,1949327.5,3084661.79,880149589.5,2444725,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.273938157,48376.34869,121208.5386,64178.86775,-0.924498618,4.94E-13,3.35E-05,0.994370082,0.034936631,2.09E-05
2728296.346,1003531.766,5710026,1891897,2907004.809,831772792.5,2267404.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.16780008,60856.15657,122181.2422,86393.26004,-0.924498618,5.87E-13,4.05E-05,0.993489064,0.034936631,2.09E-05
3224991.49,1045280.184,6260347,2221412.5,3390159.403,983114466.5,2884073.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.370304118,68037.65926,147894.2247,26197.51905,-0.924498618,4.90E-13,4.71E-05,0.994830946,0.034936631,2.09E-05
2749408.327,856257.0025,5279189,1881995,2879656.612,838374276.5,2557931.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.489908639,33673.218,134959.4669,170108.8301,-0.924498618,6.57E-13,6.57E-05,0.997251191,0.034936631,2.09E-05
2690986.693,928564.776,5423446,1858517,2846689.643,820490723.5,2380880,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.339499577,83045.28178,136690.2683,139339.6293,-0.924498618,6.35E-13,4.96E-05,0.995732043,0.034936631,2.09E-05
2682886.68,891868.0442,5336929,1833551.5,2827244.161,818013968.5,2420864,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.409994159,73150.29047,114130.2784,134111.4979,-0.924498618,6.58E-13,5.54E-05,0.99619112,0.034936631,2.09E-05
2937009.824,1102380.537,6157457,1917861.5,3137079.781,895240889.5,2535354,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.376162532,71762.92271,159266.9691,40883.42093,-0.924498618,4.67E-13,3.10E-05,0.994378293,0.034936631,2.09E-05
2692091.392,992568.6976,5658279,1853959.5,2869241.831,820756985.5,2272045,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.19564561,75316.65213,110213.7364,119113.7352,-0.924498618,5.95E-13,4.13E-05,0.994185237,0.034936631,2.09E-05
2742227.092,992081.5707,5682790,1921039.5,2916167.907,836028258.5,2279180,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.188113982,65603.3593,98039.01759,108451.4896,-0.924498618,6.18E-13,4.83E-05,0.994616387,0.034936631,2.09E-05
3900311.065,798986.7254,4990118,2564095.5,3981307.096,1190398966,4091815,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.404893772,-97110.86663,-60871.47585,64532.32524,-0.924498618,-9.01E-13,0.000212567,0.985373424,0.034936631,2.09E-05
2709287.425,912424.652,5394199,1884207.5,2858803.438,826093566.5,2421155.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.374737033,42692.42805,117428.6102,129780.1923,-0.924498618,6.47E-13,5.29E-05,0.995864675,0.034936631,2.09E-05
2719694.516,992007.1173,5677762,1902167.5,2894963.969,829183109.5,2281355.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.185316684,47587.5389,154934.2827,109521.2062,-0.924498618,6.07E-13,4.43E-05,0.99386924,0.034936631,2.09E-05
3656733.346,408936.7926,5074236,3384462.5,3679528.24,1115201046,3507076.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.515272228,-7990.721666,118819.705,42608.96031,-0.924498618,-3.90E-12,0.02410965,0.998158782,0.034936631,2.09E-05
3485774.412,644600.8985,4404657,2493628,3544874.267,1063715647,3582310.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.324112964,-145323.2557,24527.6603,101847.8418,-0.924498618,-1.40E-12,0.000567664,0.992467298,0.034936631,2.09E-05
2738564.111,870625.9833,5352184,1919129,2873625.409,835006912.5,2484212.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.458698689,8052.276125,111512.6028,137057.3799,-0.924498618,6.94E-13,6.85E-05,0.996580302,0.034936631,2.09E-05
2792147.02,774157.7915,5136865,2011723.5,2897482.574,851460262.5,2659246,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.482250119,-22114.20942,74589.6678,166272.2881,-0.924498618,7.48E-13,0.000108589,0.998660767,0.034936631,2.09E-05
2917612.196,1096226.829,6105487,1934858.5,3116756.998,889353234.5,2499537,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.335313548,47623.48083,128905.6964,68635.09168,-0.924498618,4.73E-13,3.05E-05,0.994106801,0.034936631,2.09E-05
3640129.242,369973.3435,4791120,3349716.5,3658882.503,1110422057,3571111,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.45358965,-34412.91432,-38838.68006,54931.53081,-0.924498618,-9.16E-12,0.046022309,1.001527603,0.034936631,2.09E-05
2900778.137,1055096.705,5937328,1989981.5,3086704.206,884216867.5,2483651,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.304567329,67075.16057,142365.3725,46017.77288,-0.924498618,5.15E-13,3.48E-05,0.993722155,0.034936631,2.09E-05
2729761.098,894870.5953,5384702,1886035.5,2872697.171,832356828.5,2479486,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.430028216,61713.50686,137867.3357,155060.2739,-0.924498618,6.50E-13,5.67E-05,0.996220492,0.034936631,2.09E-05
3059664.588,1070904.889,6171634,2066689,3241663.874,932628489.5,2683186,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.337108897,99356.57636,173096.8633,51210.35431,-0.924498618,4.73E-13,3.51E-05,0.993846047,0.034936631,2.09E-05
3144392.268,856322.9671,5656419,2400662.5,3258909.597,958622250.5,2796569,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.043272356,98670.00939,135272.9487,29996.87859,-0.924498618,7.03E-13,0.000100397,0.994026011,0.034936631,2.09E-05
3079626.34,1071990.77,6229128,2087985,3260868.382,938732512.5,2716973.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.322619768,86083.67561,168264.5342,40311.00209,-0.924498618,4.73E-13,3.60E-05,0.993548119,0.034936631,2.09E-05
2725223.889,999402.5599,5649826,1895581.5,2902697.146,830886839.5,2266069.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.173304953,73377.95028,117044.7637,101129.6128,-0.924498618,5.98E-13,4.25E-05,0.994435378,0.034936631,2.09E-05
2735750.235,905215.8009,5461935,1932620.5,2881621.938,834186687.5,2410612.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.351253945,52000.34804,92986.59582,144392.2731,-0.924498618,6.72E-13,5.98E-05,0.995455105,0.034936631,2.09E-05
3648904.49,481254.184,5245649,3304907,3680503.983,1112727407,3460994.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.367265667,-24448.46044,-9266.053503,14685.77475,-0.924498618,-7.68E-13,0.007574208,0.997119727,0.034936631,2.09E-05
3041459.098,986553.242,5898512,2189815,3197461.61,927202620.5,2663975.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.335300224,50101.31284,126853.3986,33018.70796,-0.924498618,5.73E-13,5.02E-05,0.99399844,0.034936631,2.09E-05
3291276.556,588985.9764,4357931,2475533.5,3343561.85,1004202761,3308170,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.394754133,-113460.5296,51771.3309,141162.4157,-0.924498618,-1.22E-12,0.000652134,0.998752686,0.034936631,2.09E-05
2759126.837,940820.7262,5565911,1981290.5,2915119.987,841219882.5,2367014,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.293322148,28872.04624,151037.979,124127.2728,-0.924498618,6.67E-13,5.65E-05,0.994958536,0.034936631,2.09E-05
3538769.569,652702.6065,4507013,2493661,3598459.497,1079932871,3633050,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.354103061,-134334.2191,27884.40733,93327.73901,-0.924498618,-1.35E-12,0.000555256,0.990117802,0.034936631,2.09E-05
3837982.928,717791.9285,4845135,2604890.5,3904527.911,1171238149,3996984.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.369009107,-133313.1159,-37091.90412,59191.96202,-0.924498618,-1.13E-12,0.000425407,0.987362518,0.034936631,2.09E-05
4348261.092,366890.2537,4893993,3969837.5,4363712.064,1326371813,4423829.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.35674929,-8002.075062,-62948.84445,12440.51999,-0.924498618,-2.16E-11,0.143434522,1.000474207,0.034936631,2.09E-05
2726998.843,986011.6471,5696848,1893046,2899783.036,831415736.5,2294988,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.207181866,61460.60239,106811.8634,111926.9721,-0.924498618,6.06E-13,4.50E-05,0.994128392,0.034936631,2.09E-05
